,Names,Hash,unicity,is_dup
332,L1_S24_F688,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
333,L1_S24_F690,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
334,L1_S24_F692,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
335,L1_S24_F694,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
336,L1_S24_F695,3f2e55594dd03efa9700a98766da805f,TRUE,FALSE
337,L1_S24_F696,339b92db1ea7ad55c322e2a68a7002c2,TRUE,TRUE
338,L1_S24_F698,9b6d5ae4ca89fb39a199041ce9d1c576,TRUE,TRUE
339,L1_S24_F699,bdab2a2b4bf5cf1464320def7e309c03,TRUE,TRUE
340,L1_S24_F701,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
341,L1_S24_F703,9b9104f0387f038a0abff72e6b9e4fa6,TRUE,TRUE
342,L1_S24_F704,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
343,L1_S24_F705,c678aeca8bbb14ad94ce448a2ce39b44,TRUE,FALSE
344,L1_S24_F706,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
345,L1_S24_F708,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
346,L1_S24_F709,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
347,L1_S24_F710,015b9fc6f0dea67bc06953b2f9bf45ee,TRUE,FALSE
348,L1_S24_F711,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
349,L1_S24_F713,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
350,L1_S24_F714,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
351,L1_S24_F715,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
352,L1_S24_F717,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
353,L1_S24_F718,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
354,L1_S24_F720,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
355,L1_S24_F722,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
356,L1_S24_F723,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
357,L1_S24_F724,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
358,L1_S24_F726,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
359,L1_S24_F727,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
360,L1_S24_F729,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
361,L1_S24_F731,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
362,L1_S24_F732,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
363,L1_S24_F734,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
364,L1_S24_F736,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
365,L1_S24_F737,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
366,L1_S24_F738,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
367,L1_S24_F740,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
368,L1_S24_F741,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
369,L1_S24_F742,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
370,L1_S24_F744,9b9104f0387f038a0abff72e6b9e4fa6,FALSE,TRUE
371,L1_S24_F745,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
372,L1_S24_F747,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
373,L1_S24_F749,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
374,L1_S24_F750,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
375,L1_S24_F752,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
376,L1_S24_F754,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
377,L1_S24_F755,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
378,L1_S24_F757,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
379,L1_S24_F759,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
380,L1_S24_F760,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
381,L1_S24_F762,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
382,L1_S24_F764,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
383,L1_S24_F765,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
384,L1_S24_F767,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
385,L1_S24_F769,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
386,L1_S24_F770,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
387,L1_S24_F771,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
388,L1_S24_F773,9e961a1d22079c1e73416aa3d7d907c7,TRUE,FALSE
389,L1_S24_F774,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
390,L1_S24_F776,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
391,L1_S24_F778,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
392,L1_S24_F779,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
393,L1_S24_F781,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
394,L1_S24_F783,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
395,L1_S24_F784,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
396,L1_S24_F786,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
397,L1_S24_F788,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
398,L1_S24_F789,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
399,L1_S24_F791,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
400,L1_S24_F793,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
401,L1_S24_F794,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
402,L1_S24_F796,339b92db1ea7ad55c322e2a68a7002c2,FALSE,TRUE
403,L1_S24_F798,9b6d5ae4ca89fb39a199041ce9d1c576,FALSE,TRUE
404,L1_S24_F799,bdab2a2b4bf5cf1464320def7e309c03,FALSE,TRUE
405,L1_S24_F803,6aa423d36a03c7c29b46a9a81cc0b875,TRUE,FALSE
406,L1_S24_F805,b004b2d0e80ab3d03aed78c9e7557447,TRUE,FALSE
407,L1_S24_F817,accc6ffcaf1816bf9934ec5320bcb110,TRUE,TRUE
408,L1_S24_F819,6e85afb2bc32afc6682b13f87d54311c,TRUE,TRUE
409,L1_S24_F820,ae984dfdaa9cafaed8c5c2077ea8ab80,TRUE,TRUE
410,L1_S24_F821,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
411,L1_S24_F823,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
412,L1_S24_F824,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
413,L1_S24_F825,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
414,L1_S24_F827,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
415,L1_S24_F828,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
416,L1_S24_F830,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
417,L1_S24_F832,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
418,L1_S24_F833,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
419,L1_S24_F835,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
420,L1_S24_F837,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
421,L1_S24_F838,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
422,L1_S24_F840,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
423,L1_S24_F842,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
424,L1_S24_F843,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
425,L1_S24_F845,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
426,L1_S24_F847,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
427,L1_S24_F848,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
428,L1_S24_F849,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
429,L1_S24_F851,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
430,L1_S24_F852,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
431,L1_S24_F853,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
432,L1_S24_F855,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
433,L1_S24_F856,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
434,L1_S24_F858,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
435,L1_S24_F860,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
436,L1_S24_F861,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
437,L1_S24_F863,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
438,L1_S24_F865,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
439,L1_S24_F866,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
440,L1_S24_F868,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
441,L1_S24_F870,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
442,L1_S24_F871,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
443,L1_S24_F873,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
444,L1_S24_F875,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
445,L1_S24_F876,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
446,L1_S24_F878,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
447,L1_S24_F880,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
448,L1_S24_F881,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
449,L1_S24_F883,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
450,L1_S24_F885,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
451,L1_S24_F886,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
452,L1_S24_F888,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
453,L1_S24_F890,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
454,L1_S24_F891,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
455,L1_S24_F893,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
456,L1_S24_F895,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
457,L1_S24_F896,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
458,L1_S24_F898,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
459,L1_S24_F900,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
460,L1_S24_F901,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
461,L1_S24_F903,accc6ffcaf1816bf9934ec5320bcb110,FALSE,TRUE
462,L1_S24_F905,6e85afb2bc32afc6682b13f87d54311c,FALSE,TRUE
463,L1_S24_F906,ae984dfdaa9cafaed8c5c2077ea8ab80,FALSE,TRUE
464,L1_S24_F908,3fb726cd10498abe8c92ed911aab8805,TRUE,TRUE
465,L1_S24_F910,4e85be8d0f0d6b82ad1f98b374cf36b0,TRUE,TRUE
466,L1_S24_F911,6887101b0d5cd469316b19aec441f25b,TRUE,TRUE
467,L1_S24_F912,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
468,L1_S24_F914,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
469,L1_S24_F915,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
470,L1_S24_F916,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
471,L1_S24_F918,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
472,L1_S24_F919,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
473,L1_S24_F921,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
474,L1_S24_F923,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
475,L1_S24_F924,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
476,L1_S24_F926,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
477,L1_S24_F928,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
478,L1_S24_F929,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
479,L1_S24_F931,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
480,L1_S24_F933,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
481,L1_S24_F934,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
482,L1_S24_F936,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
483,L1_S24_F938,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
484,L1_S24_F939,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
485,L1_S24_F940,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
486,L1_S24_F942,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
487,L1_S24_F943,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
488,L1_S24_F944,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
489,L1_S24_F946,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
490,L1_S24_F947,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
491,L1_S24_F949,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
492,L1_S24_F951,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
493,L1_S24_F952,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
494,L1_S24_F954,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
495,L1_S24_F956,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
496,L1_S24_F957,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
497,L1_S24_F959,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
498,L1_S24_F961,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
499,L1_S24_F962,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
500,L1_S24_F964,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
501,L1_S24_F966,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
502,L1_S24_F967,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
503,L1_S24_F969,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
504,L1_S24_F971,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
505,L1_S24_F972,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
506,L1_S24_F974,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
507,L1_S24_F976,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
508,L1_S24_F977,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
509,L1_S24_F979,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
510,L1_S24_F981,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
511,L1_S24_F982,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
512,L1_S24_F984,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
513,L1_S24_F986,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
514,L1_S24_F987,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
515,L1_S24_F989,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
516,L1_S24_F991,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
517,L1_S24_F992,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
518,L1_S24_F994,3fb726cd10498abe8c92ed911aab8805,FALSE,TRUE
519,L1_S24_F996,4e85be8d0f0d6b82ad1f98b374cf36b0,FALSE,TRUE
520,L1_S24_F997,6887101b0d5cd469316b19aec441f25b,FALSE,TRUE
521,L1_S24_F1017,9a07fbe00811405b56a3bb4fb20d0c50,TRUE,TRUE
522,L1_S24_F1019,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
523,L1_S24_F1020,2592d3ae8f48e024bcf70369fd5de346,TRUE,TRUE
524,L1_S24_F1022,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
525,L1_S24_F1024,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
526,L1_S24_F1025,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
527,L1_S24_F1027,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
528,L1_S24_F1029,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
529,L1_S24_F1030,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
530,L1_S24_F1032,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
531,L1_S24_F1034,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
532,L1_S24_F1035,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
533,L1_S24_F1037,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
534,L1_S24_F1039,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
535,L1_S24_F1040,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
536,L1_S24_F1042,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
537,L1_S24_F1044,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
538,L1_S24_F1045,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
539,L1_S24_F1047,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
540,L1_S24_F1049,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
541,L1_S24_F1050,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
542,L1_S24_F1052,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
543,L1_S24_F1054,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
544,L1_S24_F1055,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
545,L1_S24_F1057,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
546,L1_S24_F1059,9a07fbe00811405b56a3bb4fb20d0c50,FALSE,TRUE
547,L1_S24_F1060,2592d3ae8f48e024bcf70369fd5de346,FALSE,TRUE
548,L1_S24_F1061,e9525cb3f89f03b30c764310f00dacf3,TRUE,TRUE
549,L1_S24_F1063,effef1c7c681563793eab2c6f6f0556d,TRUE,TRUE
550,L1_S24_F1064,cbe032d5a44ec2204ef823790f7d3942,TRUE,FALSE
551,L1_S24_F1065,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
552,L1_S24_F1067,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
553,L1_S24_F1069,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
554,L1_S24_F1071,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
555,L1_S24_F1073,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
556,L1_S24_F1075,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
557,L1_S24_F1076,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
558,L1_S24_F1078,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
559,L1_S24_F1080,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
560,L1_S24_F1082,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
561,L1_S24_F1084,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
562,L1_S24_F1086,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
563,L1_S24_F1088,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
564,L1_S24_F1090,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
565,L1_S24_F1091,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
566,L1_S24_F1093,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
567,L1_S24_F1095,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
568,L1_S24_F1097,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
569,L1_S24_F1099,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
570,L1_S24_F1101,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
571,L1_S24_F1103,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
572,L1_S24_F1105,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
573,L1_S24_F1107,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
574,L1_S24_F1109,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
575,L1_S24_F1111,e9525cb3f89f03b30c764310f00dacf3,FALSE,TRUE
576,L1_S24_F1113,effef1c7c681563793eab2c6f6f0556d,FALSE,TRUE
577,L1_S24_F1114,90915f49c477d6491f4e55afe6d8ac2b,TRUE,FALSE
578,L1_S24_F1115,6e4866bdda524be286e7b19dc64713c5,TRUE,TRUE
579,L1_S24_F1117,a009d098ec81ac442b47c56c25d3e390,TRUE,TRUE
580,L1_S24_F1119,6e4866bdda524be286e7b19dc64713c5,FALSE,TRUE
581,L1_S24_F1121,a009d098ec81ac442b47c56c25d3e390,FALSE,TRUE
582,L1_S24_F1123,6e4866bdda524be286e7b19dc64713c5,FALSE,TRUE
583,L1_S24_F1125,a009d098ec81ac442b47c56c25d3e390,FALSE,TRUE
584,L1_S24_F1127,6e4866bdda524be286e7b19dc64713c5,FALSE,TRUE
585,L1_S24_F1129,a009d098ec81ac442b47c56c25d3e390,FALSE,TRUE
586,L1_S24_F1131,6e4866bdda524be286e7b19dc64713c5,FALSE,TRUE
587,L1_S24_F1133,a009d098ec81ac442b47c56c25d3e390,FALSE,TRUE
588,L1_S24_F1136,96a29b86234b7e66af776429d074b231,TRUE,TRUE
589,L1_S24_F1137,816a8abd2bcd5d9b1796b04ba8d2f901,TRUE,FALSE
590,L1_S24_F1139,96a29b86234b7e66af776429d074b231,FALSE,TRUE
591,L1_S24_F1140,1a9ca2742f68e22fe2f34c5b3861b11a,TRUE,FALSE
592,L1_S24_F1142,96a29b86234b7e66af776429d074b231,FALSE,TRUE
593,L1_S24_F1144,96a29b86234b7e66af776429d074b231,FALSE,TRUE
594,L1_S24_F1147,96a29b86234b7e66af776429d074b231,FALSE,TRUE
595,L1_S24_F1150,96a29b86234b7e66af776429d074b231,FALSE,TRUE
596,L1_S24_F1152,96a29b86234b7e66af776429d074b231,FALSE,TRUE
597,L1_S24_F1154,96a29b86234b7e66af776429d074b231,FALSE,TRUE
598,L1_S24_F1156,d1f70b2066403d99f0aba7c78bd8b8ab,TRUE,FALSE
599,L1_S24_F1157,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
600,L1_S24_F1159,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
601,L1_S24_F1160,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
602,L1_S24_F1162,9e22e249cb4938fb4eba7bbeb5352a9d,TRUE,TRUE
603,L1_S24_F1164,9e22e249cb4938fb4eba7bbeb5352a9d,FALSE,TRUE
604,L1_S24_F1165,3cfca512c54a2f12cef93595d39eee37,TRUE,FALSE
605,L1_S24_F1167,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
606,L1_S24_F1169,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
607,L1_S24_F1177,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
608,L1_S24_F1179,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
609,L1_S24_F1181,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
610,L1_S24_F1183,b2348abc519de07082edfb739e7d4876,FALSE,TRUE
611,L1_S24_F1185,9f31af9b1e376284c1a58223bf9fc282,TRUE,TRUE
612,L1_S24_F1187,bc614b78fd174dd10dad7dd30d76ffc7,TRUE,TRUE
613,L1_S24_F1188,38746e31bc413b4caa724cc07d232390,TRUE,TRUE
614,L1_S24_F1189,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
615,L1_S24_F1191,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
616,L1_S24_F1192,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
617,L1_S24_F1193,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
618,L1_S24_F1195,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
619,L1_S24_F1196,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
620,L1_S24_F1198,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
621,L1_S24_F1200,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
622,L1_S24_F1201,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
623,L1_S24_F1203,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
624,L1_S24_F1205,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
625,L1_S24_F1206,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
626,L1_S24_F1208,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
627,L1_S24_F1210,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
628,L1_S24_F1211,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
629,L1_S24_F1213,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
630,L1_S24_F1215,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
631,L1_S24_F1216,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
632,L1_S24_F1217,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
633,L1_S24_F1219,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
634,L1_S24_F1220,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
635,L1_S24_F1221,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
636,L1_S24_F1223,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
637,L1_S24_F1224,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
638,L1_S24_F1226,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
639,L1_S24_F1228,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
640,L1_S24_F1229,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
641,L1_S24_F1231,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
642,L1_S24_F1233,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
643,L1_S24_F1234,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
644,L1_S24_F1236,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
645,L1_S24_F1238,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
646,L1_S24_F1239,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
647,L1_S24_F1241,9f31af9b1e376284c1a58223bf9fc282,FALSE,TRUE
648,L1_S24_F1243,bc614b78fd174dd10dad7dd30d76ffc7,FALSE,TRUE
649,L1_S24_F1244,38746e31bc413b4caa724cc07d232390,FALSE,TRUE
