Feature,Line,Station,Orig_St,Feat_Nb,Levels,IG_Numeric,IG_Date,CMI,NotMissing,Num_Rank,Date_Rank,CMI_Rank
L1_S24_F988,1,2.4109E1,24,988,483,9.5145449231282E-5,0.000171293546319617,0.000101521863742349,0.00999706863037456,433,743,632
L1_S24_F993,1,2.4109E1,24,993,281,8.20785907791333E-5,0.000171293546319617,9.5224301890795E-5,0.00999706863037456,474,743,650
L1_S24_F998,1,2.411E1,24,998,1000,0.00016296498755608,0.000191693066861731,6.67661532975927E-5,0.0100350835102433,273,725,698
L1_S24_F1000,1,2.411E1,24,1000,101,2.95411932818013E-5,0.000191693066861731,7.47259495650354E-5,0.0100350835102433,662,725,688
L1_S24_F1002,1,2.411E1,24,1002,793,0.000134378650066935,0.000191693066861731,0.000105743087043919,0.0100350835102433,327,725,621
L1_S24_F1004,1,2.411E1,24,1004,88,4.75422459604857E-5,0.000191693066861731,0.00010933777967459,0.0100350835102433,578,725,610
L1_S24_F1006,1,2.411E1,24,1006,604,0.000121101378768529,0.000191693066861731,0.000114154286452006,0.0100350835102433,371,725,601
L1_S24_F1008,1,2.411E1,24,1008,624,0.000102358142830994,0.000191693066861731,0.000115480367472998,0.0100350835102433,418,725,597
L1_S24_F1010,1,2.411E1,24,1010,404,9.27747242069898E-5,0.000191693066861731,0.000116209447435622,0.0100350835102433,440,725,596
L1_S24_F1012,1,2.411E1,24,1012,786,0.00012515111468403,0.000191693066861731,0.000117535528456614,0.0100350835102433,354,725,595
L1_S24_F1014,1,2.411E1,24,1014,661,0.000123000662272332,0.000191693066861731,0.000109469858575295,0.0100350835102433,361,725,609
L1_S24_F1016,1,2.411E1,24,1016,998,0.000160294682148177,0.000191693066861731,0.000160291858543715,0.0100959073180333,278,725,542
L1_S24_F1021,1,2.4111E1,24,1021,119,3.6707674389902E-5,0.000189333527121249,9.1459936379934E-5,0.0100959073180333,614,735,656
L1_S24_F1026,1,2.4111E1,24,1026,115,5.15787631929499E-5,0.000189333527121249,6.49046913157036E-5,0.0100959073180333,566,735,702
L1_S24_F1031,1,2.4111E1,24,1031,75,3.6280823715984E-5,0.000189333527121249,8.26761694110445E-5,0.0100959073180333,617,735,674
L1_S24_F1036,1,2.4111E1,24,1036,245,7.52194931354921E-5,0.000189333527121249,7.777668416864E-5,0.0100959073180333,496,735,683
L1_S24_F1041,1,2.4111E1,24,1041,478,0.000100066416605316,0.000189333527121249,9.69564226807051E-5,0.0100959073180333,423,735,638
L1_S24_F1046,1,2.4111E1,24,1046,33,5.82442346264145E-6,0.000189333527121249,5.48189097155927E-5,0.0100959073180333,876,735,718
L1_S24_F1051,1,2.4111E1,24,1051,9,5.23326726664664E-6,0.000189333527121249,3.93038744057606E-5,0.0100959073180333,889,735,756
L1_S24_F1056,1,2.4111E1,24,1056,632,9.12221154436565E-5,0.000189333527121249,9.38131331906789E-5,0.0100959073180333,444,735,653
L1_S24_F1068,1,2.4112E1,24,1068,802,0.000193381619981281,0.000302029282913452,0.000290391766309739,0.0201284565029521,234,634,428
L1_S24_F1072,1,2.4112E1,24,1072,956,0.000212170298050651,0.000302029282913452,0.000295518221193447,0.0201284565029521,215,634,425
L1_S24_F1079,1,2.4112E1,24,1079,711,0.000199618343335928,0.000302029282913452,0.000287320472409647,0.0201284565029521,228,634,432
L1_S24_F1083,1,2.4112E1,24,1083,777,0.000214079849797599,0.000302029282913452,0.000286090888867108,0.0201284565029521,211,634,434
L1_S24_F1087,1,2.4112E1,24,1087,552,0.000180734388077752,0.000302029282913452,0.000287307849125895,0.0201284565029521,250,634,433
L1_S24_F1094,1,2.4112E1,24,1094,959,0.000249286441631469,0.000302029282913452,0.000295746797574381,0.0201284565029521,183,634,424
L1_S24_F1098,1,2.4112E1,24,1098,913,0.000236422292905658,0.000302029282913452,0.000293176007254203,0.0201284565029521,192,634,426
L1_S24_F1102,1,2.4112E1,24,1102,744,0.000208685346168025,0.000302029282913452,0.000289220659340117,0.0201284565029521,218,634,431
L1_S24_F1106,1,2.4112E1,24,1106,810,0.000197702941665767,0.000302029282913452,0.00028966268634889,0.0201284565029521,230,634,430
L1_S24_F1110,1,2.4112E1,24,1110,472,0.000127168183734483,0.000302029282913452,0.000284753824972839,0.0201284565029521,346,634,435
L1_S24_F1118,1,2.42E1,24,1118,63,2.43257811316511E-5,0.000391290276009926,0.000311470166426631,0.0229795724931088,694,553,419
L1_S24_F1122,1,2.42E1,24,1122,750,0.000233126406644857,0.000391290276009926,0.000476070630542225,0.0229795724931088,198,553,379
L1_S24_F1126,1,2.42E1,24,1126,513,0.000192120518763161,0.000391290276009926,0.000471599653291577,0.0229795724931088,237,553,383
L1_S24_F1130,1,2.42E1,24,1130,312,9.32455560551659E-5,0.000391290276009926,0.000467561326916055,0.0229795724931088,437,553,384
L1_S24_F1134,1,2.4201E1,24,1134,708,0.000213892631052204,0.000395506219813768,0.000465935367822468,0.0229584531154039,212,550,385
L1_S24_F1145,1,2.4201E1,24,1145,929,0.000244252010750401,0.000395506219813768,0.000482927866446659,0.0229584531154039,187,550,376
L1_S24_F1148,1,2.4201E1,24,1148,65,3.30740180292111E-5,0.000395506219813768,0.000318474898289622,0.0229584531154039,638,550,416
L1_S24_F1161,1,2.4202E1,24,1161,47,1.59036617368713E-5,4.92348739555837E-9,1.5903284644736E-5,0.0229787277180006,746,968,810
L1_S24_F1166,1,2.4203E1,24,1166,684,0.000258499545619628,0.000404605841168859,0.000464553864359729,0.0229753486175678,176,535,386
L1_S24_F1170,1,2.4205E1,24,1170,22,2.03345958045276E-5,0.000400085223743574,0.000254464414402023,0.0229753486175678,715,538,460
L1_S24_F1172,1,2.4205E1,24,1172,821,0.000281738768411088,0.000400085223743574,0.000475736032202079,0.0229753486175678,162,538,380
L1_S24_F1174,1,2.4205E1,24,1174,36,2.82356294523112E-5,0.000400085223743574,0.00025774636515763,0.0229753486175678,668,538,459
L1_S24_F1176,1,2.4205E1,24,1176,822,0.000275096492876159,0.000400085223743574,0.00047706211322307,0.0229753486175678,166,538,378
L1_S24_F1180,1,2.4206E1,24,1180,377,9.95031194026552E-5,0.000402811871316189,0.000472280304666839,0.0229753486175678,425,536,382
L1_S24_F1184,1,2.4206E1,24,1184,603,0.000162902021759948,0.000402811871316189,0.000273058412545879,0.0115235772508822,274,536,441
L1_S24_F1197,1,2.4207E1,24,1197,746,0.000145018533226349,0.000219405255437621,0.000182217245246363,0.0115235772508822,310,676,524
L1_S24_F1202,1,2.4207E1,24,1202,96,3.57191421080927E-5,0.000219405255437621,0.000176171154926408,0.0115235772508822,623,676,530
L1_S24_F1207,1,2.4207E1,24,1207,12,2.47124861267878E-5,0.000219405255437621,5.83876204913736E-5,0.0115235772508822,690,676,706
L1_S24_F1212,1,2.4207E1,24,1212,339,0.000122636001190557,0.000219405255437621,0.000182372219297733,0.0115235772508822,365,676,523
L1_S24_F1225,1,2.4207E1,24,1225,812,0.000169668568315018,0.000219405255437621,0.000176361710401807,0.0115235772508822,269,676,529
L1_S24_F1230,1,2.4207E1,24,1230,842,0.000170729279677317,0.000219405255437621,0.00017987503130712,0.0115235772508822,267,676,526
L1_S24_F1235,1,2.4207E1,24,1235,326,0.000129652457479423,0.000219405255437621,0.000180588985514873,0.0115235772508822,343,676,525
L1_S24_F1240,1,2.4207E1,24,1240,1002,0.000185916433899536,0.000219405255437621,0.000107011301190951,0.0115235772508822,240,676,615
L1_S24_F1245,1,2.4207E1,24,1245,72,2.75563522880162E-5,0.000219405255437621,0.000162382029101238,0.0115235772508822,674,676,536
L1_S24_F1250,1,2.4207E1,24,1250,79,2.76241642147568E-5,0.000219405255437621,0.000156836442362973,0.0115235772508822,673,676,546
L1_S24_F1255,1,2.4207E1,24,1255,650,0.000156502925657165,0.000219405255437621,0.000182659272251584,0.0115235772508822,285,676,522
L1_S24_F1260,1,2.4207E1,24,1260,23,5.89320372945679E-6,0.000219405255437621,7.60516320994498E-5,0.0115235772508822,874,676,686
L1_S24_F1265,1,2.4207E1,24,1265,692,0.000144328702006646,0.000219405255437621,0.000176648763355658,0.0115235772508822,312,676,528
L1_S24_F1270,1,2.4207E1,24,1270,289,0.00010957476839657,0.000219405255437621,0.000179801428979332,0.0115235772508822,403,676,527
L1_S24_F1275,1,2.4207E1,24,1275,632,0.000198456917262391,0.000219405255437621,0.000199171022220668,0.011457684792443,229,676,502
L1_S24_F1288,1,2.4208E1,24,1288,7,6.63835439418392E-6,0.000267447794414011,5.75857376539091E-5,0.011457684792443,867,644,707
L1_S24_F1293,1,2.4208E1,24,1293,95,3.45759603934681E-5,0.000267447794414011,0.000191379940789105,0.011457684792443,630,644,513
L1_S24_F1298,1,2.4208E1,24,1298,14,6.40221997496582E-5,0.000267447794414011,6.90888424372815E-5,0.011457684792443,530,644,693
L1_S24_F1303,1,2.4208E1,24,1303,344,0.000145673337330621,0.000267447794414011,0.000216135930584116,0.011457684792443,305,644,484
L1_S24_F1316,1,2.4208E1,24,1316,30,2.76821082216827E-5,0.000267447794414011,0.000121274149663009,0.011457684792443,672,644,586
L1_S24_F1321,1,2.4208E1,24,1321,31,1.80341876632184E-5,0.000267447794414011,0.000131074146215937,0.011457684792443,732,644,570
L1_S24_F1326,1,2.4208E1,24,1326,327,0.000177659599101432,0.000267447794414011,0.000215119797665864,0.011457684792443,255,644,486
L1_S24_F1331,1,2.4208E1,24,1331,997,0.000221902675471952,0.000267447794414011,0.000134214899555118,0.011457684792443,202,644,565
L1_S24_F1336,1,2.4208E1,24,1336,73,2.59027808926504E-5,0.000267447794414011,0.000188484076609541,0.011457684792443,686,644,516
L1_S24_F1341,1,2.4208E1,24,1341,86,3.29800005935965E-5,0.000267447794414011,0.000189728785906951,0.011457684792443,639,644,514
L1_S24_F1346,1,2.4208E1,24,1346,689,0.000173112127962227,0.000267447794414011,0.000214235743651869,0.011457684792443,266,644,489
L1_S24_F1351,1,2.4208E1,24,1351,22,1.06195697799905E-5,0.000267447794414011,8.17111916155966E-5,0.011457684792443,796,644,675
L1_S24_F1356,1,2.4208E1,24,1356,723,0.000178390872541456,0.000267447794414011,0.000208070260702797,0.011457684792443,253,644,495
L1_S24_F1361,1,2.4208E1,24,1361,245,0.000105791483775874,0.000267447794414011,0.000212025608615107,0.011457684792443,411,644,492
L1_S24_F1366,1,2.4208E1,24,1366,996,0.000217140586483922,0.000267447794414011,0.000189408373797662,0.0114551504671184,207,644,515
L1_S24_F1371,1,2.4209E1,24,1371,19,1.07360809771251E-5,0.000252385158505675,8.24556477674321E-6,0.0114551504671184,794,659,859
L1_S24_F1376,1,2.4209E1,24,1376,90,4.66618576364652E-5,0.000252385158505675,0.000147167714974472,0.0114551504671184,583,659,554
L1_S24_F1381,1,2.4209E1,24,1381,83,3.16521118239876E-5,0.000252385158505675,0.000184393176526854,0.0114551504671184,654,659,518
L1_S24_F1386,1,2.4209E1,24,1386,18,1.80895701458184E-5,0.000252385158505675,1.52838268459021E-5,0.0114551504671184,731,659,825
L1_S24_F1391,1,2.4209E1,24,1391,564,0.000135442206930847,0.000252385158505675,0.000199043461213577,0.0114551504671184,326,659,503
L1_S24_F1396,1,2.4209E1,24,1396,28,1.09317658907315E-5,0.000252385158505675,0.000130558670127456,0.0114551504671184,793,659,571
L1_S24_F1401,1,2.4209E1,24,1401,597,0.000148084340425569,0.000252385158505675,0.000197143274283107,0.0114551504671184,301,659,506
L1_S24_F1406,1,2.4209E1,24,1406,118,3.98361211004783E-5,0.000252385158505675,0.000153629117319198,0.0114551504671184,605,659,551
L1_S24_F1411,1,2.4209E1,24,1411,1001,0.000197604466681156,0.000252385158505675,0.000197664238930528,0.0114855623710134,231,659,505
L1_S24_F1416,1,2.421E1,24,1416,92,1.28418268250385E-5,0.000232337082941569,0.000131710631224635,0.0114855623710134,782,668,569
L1_S24_F1421,1,2.421E1,24,1421,109,5.0632996188682E-5,0.000232337082941569,0.000135915107843942,0.0114855623710134,570,668,563
L1_S24_F1426,1,2.421E1,24,1426,96,3.35523556032058E-5,0.000232337082941569,0.000184010161895287,0.0114855623710134,635,668,520
L1_S24_F1431,1,2.421E1,24,1431,87,3.18717729754781E-5,0.000232337082941569,0.000126014406635733,0.0114855623710134,653,668,575
L1_S24_F1436,1,2.421E1,24,1436,514,0.000124729365666099,0.000232337082941569,0.000195230104138133,0.0114855623710134,357,668,509
L1_S24_F1441,1,2.421E1,24,1441,28,8.80940791248008E-6,0.000232337082941569,0.000119262808835785,0.0114855623710134,827,668,591
L1_S24_F1446,1,2.421E1,24,1446,601,0.000131333782997345,0.000232337082941569,0.000197130291068603,0.0114855623710134,336,668,507
L1_S24_F1451,1,2.421E1,24,1451,691,0.000135984434141534,0.000232337082941569,0.000195075130086764,0.0114855623710134,325,668,510
L1_S24_F1463,1,2.4211E1,24,1463,738,0.000208137745344672,0.000389085262566979,0.000486096795226487,0.022937333737699,219,557,374
L1_S24_F1467,1,2.4211E1,24,1467,929,0.000244297935973137,0.000389085262566979,0.000488497485738648,0.022937333737699,186,557,371
L1_S24_F1474,1,2.4211E1,24,1474,840,0.000285111670040195,0.000389085262566979,0.000485771721367101,0.022937333737699,160,557,375
L1_S24_F1478,1,2.4211E1,24,1478,823,0.000275463086213179,0.000389085262566979,0.000488284035112585,0.022937333737699,165,557,372
L1_S24_F1482,1,2.4211E1,24,1482,626,0.000184268179419078,0.000389085262566979,0.000482700427468785,0.022937333737699,245,557,377
L1_S24_F1486,1,2.4211E1,24,1486,3,5.18175156827283E-6,0.000389085262566979,0,0.022937333737699,890,557,947
L1_S24_F1490,1,2.4211E1,24,1490,979,0.000321481539081958,0.000389085262566979,0.000494353020583205,0.022937333737699,129,557,368
L1_S24_F1494,1,2.4211E1,24,1494,929,0.000296144645620444,0.000389085262566979,0.000488571088066436,0.022937333737699,153,557,370
L1_S24_F1498,1,2.4211E1,24,1498,616,0.000298556481363121,0.000389085262566979,0.000490110619715267,0.022937333737699,149,557,369
L1_S24_F1502,1,2.4211E1,24,1502,732,0.000207054937325424,0.000389085262566979,0.000487709929203106,0.022937333737699,221,557,373
L1_S24_F1506,1,2.4211E1,24,1506,494,0.000148995414742004,0.000389085262566979,0.00047334669747201,0.022937333737699,298,557,381
L1_S24_F1512,1,2.43E1,24,1512,78,0.000138650841918775,0.00242221685657462,0.00168738853265715,0.112276525304816,319,273,208
L1_S24_F1514,1,2.43E1,24,1514,801,0.000409656355913057,0.00242221685657462,0.00263870355423279,0.112276525304816,89,273,148
L1_S24_F1516,1,2.43E1,24,1516,706,0.000375903890724061,0.00242221685657462,0.00265379214275541,0.112276525304816,101,273,145
L1_S24_F1518,1,2.43E1,24,1518,225,0.000185347120128299,0.00242221685657462,0.00257347072668601,0.112276525304816,242,273,152
L1_S24_F1520,1,2.43E1,24,1520,681,0.000409554005067037,0.00242221685657462,0.00259469422359793,0.111993525643571,90,273,151
L1_S24_F1539,1,2.4301E1,24,1539,83,0.000129668081511269,0.00244393226698314,0.00232153639623256,0.111993525643571,341,269,158
L1_S24_F1544,1,2.4301E1,24,1544,80,0.000133609532268153,0.00244393226698314,0.00179704415711335,0.111993525643571,331,269,203
L1_S24_F1565,1,2.4303E1,24,1565,786,0.000441472822005906,0.00243925346101115,0.0026478480825407,0.112277370079924,74,271,147
L1_S24_F1567,1,2.4304E1,24,1567,415,0.000301705189807322,0.00242232629807582,0.00260355719345817,0.112278214855032,145,272,149
L1_S24_F1569,1,2.4305E1,24,1569,25,0.000115279382114863,0.00239238120853358,0.00145213081767359,0.112275680529708,394,281,217
L1_S24_F1571,1,2.4305E1,24,1571,872,0.000531047238238713,0.00239238120853358,0.00271369620672601,0.112275680529708,46,281,141
L1_S24_F1573,1,2.4305E1,24,1573,41,0.000125810304826501,0.00239238120853358,0.00147329253454487,0.112275680529708,349,281,216
L1_S24_F1575,1,2.4306E1,24,1575,886,0.000548626862283186,0.00239463645036864,0.00269235528437939,0.112275680529708,41,278,143
L1_S24_F1578,1,2.4306E1,24,1578,518,0.000272504351871206,0.00239463645036864,0.00265119364688893,0.112275680529708,168,278,146
L1_S24_F1581,1,2.4306E1,24,1581,795,0.000568780476662312,0.00239463645036864,0.00167526073341762,0.0562476610289192,36,278,209
L1_S24_F1594,1,2.4307E1,24,1594,19,6.24681096326185E-5,0.00145529970476765,0.000356333997510561,0.0562476610289192,533,360,407
L1_S24_F1599,1,2.4307E1,24,1599,107,0.000123134770491973,0.00145529970476765,0.00104871211671131,0.0562476610289192,359,360,258
L1_S24_F1604,1,2.4307E1,24,1604,19,0.000426572356767352,0.00145529970476765,0.000364113395107779,0.0562476610289192,83,360,403
L1_S24_F1609,1,2.4307E1,24,1609,352,0.000274878281144808,0.00145529970476765,0.00115343622365138,0.0562476610289192,167,360,239
L1_S24_F1622,1,2.4307E1,24,1622,38,0.000118559656325345,0.00145529970476765,0.000445098788745213,0.0562476610289192,382,360,389
L1_S24_F1627,1,2.4307E1,24,1627,41,0.000118543412996885,0.00145529970476765,0.00054864281505651,0.0562476610289192,383,360,359
L1_S24_F1632,1,2.4307E1,24,1632,354,0.000613432780482981,0.00145529970476765,0.00115026843227284,0.0562476610289192,30,360,240
L1_S24_F1637,1,2.4307E1,24,1637,991,0.000549366085802916,0.00145529970476765,0.000699995820921728,0.0562476610289192,40,360,339
L1_S24_F1642,1,2.4307E1,24,1642,80,0.000100113515445699,0.00145529970476765,0.00100998421501153,0.0562476610289192,422,360,266
L1_S24_F1647,1,2.4307E1,24,1647,89,9.76857473897752E-5,0.00145529970476765,0.000992797534399514,0.0562476610289192,431,360,270
L1_S24_F1652,1,2.4307E1,24,1652,740,0.00037638650034566,0.00145529970476765,0.00115687594222891,0.0562476610289192,100,360,238
L1_S24_F1657,1,2.4307E1,24,1657,27,0.000106599977817368,0.00145529970476765,0.000343072924140486,0.0562476610289192,409,360,410
L1_S24_F1662,1,2.4307E1,24,1662,879,0.000307120113834714,0.00145529970476765,0.00112984973408636,0.0562476610289192,138,360,244
L1_S24_F1667,1,2.4307E1,24,1667,337,0.000452739112061451,0.00145529970476765,0.00112202734663214,0.0562476610289192,68,360,249
L1_S24_F1672,1,2.4307E1,24,1672,944,0.000591070188537657,0.00145529970476765,0.000601555826634126,0.056177544694939,31,360,353
L1_S24_F1685,1,2.4308E1,24,1685,959,0.000399172872775466,0.00148097938660463,0.00112334186892937,0.056177544694939,95,337,248
L1_S24_F1690,1,2.4308E1,24,1690,98,0.000124786154074741,0.00148097938660463,0.0010195549626637,0.056177544694939,356,337,262
L1_S24_F1695,1,2.4308E1,24,1695,17,0.000580028413276423,0.00148097938660463,0.000411956379924305,0.056177544694939,33,337,398
L1_S24_F1700,1,2.4308E1,24,1700,344,0.000266187973444687,0.00148097938660463,0.00112662661345375,0.056177544694939,172,337,246
L1_S24_F1713,1,2.4308E1,24,1713,933,0.000332256238802842,0.00148097938660463,0.00108743378959808,0.056177544694939,123,337,254
L1_S24_F1718,1,2.4308E1,24,1718,944,0.000363411143812442,0.00148097938660463,0.00109562993164047,0.056177544694939,107,337,251
L1_S24_F1723,1,2.4308E1,24,1723,329,0.000788545497487192,0.00148097938660463,0.00109980033692025,0.056177544694939,6,337,250
L1_S24_F1728,1,2.4308E1,24,1728,997,0.000569053439390288,0.00148097938660463,0.000694899587386999,0.056177544694939,35,337,344
L1_S24_F1733,1,2.4308E1,24,1733,70,0.000113147495781618,0.00148097938660463,0.00100152715914881,0.056177544694939,397,337,269
L1_S24_F1738,1,2.4308E1,24,1738,82,9.30525413433969E-5,0.00148097938660463,0.000992534084433672,0.056177544694939,439,337,271
L1_S24_F1743,1,2.4308E1,24,1743,797,0.000413030700602945,0.00148097938660463,0.00112545550648591,0.056177544694939,88,337,247
L1_S24_F1748,1,2.4308E1,24,1748,25,0.000131301081067292,0.00148097938660463,0.000407762935701328,0.056177544694939,337,337,399
L1_S24_F1753,1,2.4308E1,24,1753,900,0.000343858624104243,0.00148097938660463,0.00109512942806056,0.056177544694939,117,337,252
L1_S24_F1758,1,2.4308E1,24,1758,298,0.000490121236760288,0.00148097938660463,0.00108166123321851,0.056177544694939,58,337,256
L1_S24_F1763,1,2.4308E1,24,1763,1001,0.000528692399653252,0.00148097938660463,0.000761933808794524,0.0561640282932079,47,337,301
L1_S24_F1768,1,2.4309E1,24,1768,35,6.87391305813634E-5,0.00147196080949819,0.000349909946377736,0.0561530462168014,517,352,408
L1_S24_F1773,1,2.4309E1,24,1773,143,0.000147826204566215,0.00147196080949819,0.00082403659078345,0.0561640282932079,302,352,285
L1_S24_F1778,1,2.4309E1,24,1778,95,0.000122877378192499,0.00147196080949819,0.00106984136252031,0.0561640282932079,363,352,257
L1_S24_F1783,1,2.4309E1,24,1783,27,9.91906092497885E-5,0.00147196080949819,0.000311196175999839,0.0561640282932079,426,352,420
L1_S24_F1788,1,2.4309E1,24,1788,597,0.000241938236422712,0.00147196080949819,0.00117941999714333,0.0561640282932079,188,352,236
L1_S24_F1793,1,2.4309E1,24,1793,39,6.67642189622342E-5,0.00147196080949819,0.00067825524780929,0.0561640282932079,527,352,347
L1_S24_F1798,1,2.4309E1,24,1798,753,0.000304892988831185,0.00147196080949819,0.00117748583552668,0.0561640282932079,142,352,237
L1_S24_F1803,1,2.4309E1,24,1803,96,9.80806281472013E-5,0.00147196080949819,0.0007568755312235,0.0561640282932079,430,352,304
L1_S24_F1808,1,2.431E1,24,1808,992,0.000545469964729151,0.0014268022973738,0.000624176869642668,0.0561488223412604,43,375,352
L1_S24_F1810,1,2.431E1,24,1810,73,5.63751604261142E-5,0.0014268022973738,0.000806072197752528,0.0561488223412604,549,375,291
L1_S24_F1812,1,2.431E1,24,1812,640,0.000310155435675696,0.0014268022973738,0.000983940126033644,0.0561488223412604,135,375,272
L1_S24_F1814,1,2.431E1,24,1814,83,8.54828371856797E-5,0.0014268022973738,0.000954499708363699,0.0561488223412604,463,375,273
L1_S24_F1816,1,2.431E1,24,1816,945,0.000434054489815594,0.0014268022973738,0.00100600753962254,0.0561488223412604,80,375,267
L1_S24_F1818,1,2.431E1,24,1818,801,0.000372835517888248,0.0014268022973738,0.00104659067069335,0.0561488223412604,103,375,259
L1_S24_F1820,1,2.431E1,24,1820,539,0.000220537669221699,0.0014268022973738,0.00101664974944171,0.0561488223412604,204,375,263
L1_S24_F1822,1,2.431E1,24,1822,955,0.000325799756611289,0.0014268022973738,0.00103818884741891,0.0561488223412604,127,375,260
L1_S24_F1824,1,2.431E1,24,1824,848,0.000260950110394731,0.0014268022973738,0.00100287776914954,0.0561488223412604,175,375,268
L1_S24_F1829,1,2.4311E1,24,1829,873,0.000486949910543544,0.00230933507134701,0.00279994546241724,0.112289196931439,59,284,134
L1_S24_F1831,1,2.4311E1,24,1831,996,0.000552566321166736,0.00230933507134701,0.00280558019027666,0.112289196931439,39,284,133
L1_S24_F1834,1,2.4311E1,24,1834,415,0.000301665856909494,0.00230933507134701,0.00270987013008828,0.112289196931439,146,284,142
L1_S24_F1836,1,2.4311E1,24,1836,886,0.00054800168650182,0.00230933507134701,0.00278093338423346,0.112289196931439,42,284,136
L1_S24_F1838,1,2.4311E1,24,1838,786,0.000441439095608231,0.00230933507134701,0.00276670467088636,0.112289196931439,75,284,138
L1_S24_F1840,1,2.4311E1,24,1840,16,9.57684209428322E-5,0.00230933507134701,1.48738861227571E-7,0.112289196931439,432,284,937
L1_S24_F1842,1,2.4311E1,24,1842,975,0.000653444233309486,0.00230933507134701,0.00283157311997506,0.112289196931439,16,284,130
L1_S24_F1844,1,2.4311E1,24,1844,933,0.00096462266426478,0.00230933507134701,0.00282611382183973,0.112289196931439,3,284,131
L1_S24_F1846,1,2.4311E1,24,1846,709,0.000985221748255327,0.00230933507134701,0.002811515077072,0.112289196931439,2,284,132
L1_S24_F1848,1,2.4311E1,24,1848,859,0.000506087185559778,0.00230933507134701,0.00278940549969775,0.112289196931439,54,284,135
L1_S24_F1850,1,2.4311E1,24,1850,606,0.000295327320525729,0.00230933507134701,0.00268539534696899,0.112289196931439,154,284,144
L1_S25_F1855,1,2.51E1,25,1855,73,3.2761213249799E-5,0.000625848045727295,0.000505378275727608,0.0468562961511201,642,481,365
L1_S25_F1858,1,2.51E1,25,1858,828,0.000241537637705846,0.000625848045727295,0.000698540530082781,0.0468562961511201,189,481,341
L1_S25_F1865,1,2.51E1,25,1865,279,4.3855727140496E-5,0.000625848045727295,6.53834306216794E-5,0.0467067709569697,592,481,699
L1_S25_F1869,1,2.5101E1,25,1869,451,0.000178560859081855,0.000617857649258369,0.000707422404952141,0.0467067709569697,252,489,337
L1_S25_F1873,1,2.5101E1,25,1873,5,3.82741990989643E-6,0.000617857649258369,1.23313069071429E-5,0.0467067709569697,909,489,841
L1_S25_F1877,1,2.5101E1,25,1877,11,4.53268742184321E-6,0.000617857649258369,0.000141140033692366,0.0467067709569697,899,489,558
L1_S25_F1881,1,2.5101E1,25,1881,18,7.67180566008108E-6,0.000617857649258369,0.000214308717685796,0.0467118396076189,841,489,488
L1_S25_F1885,1,2.5102E1,25,1885,283,0.000112024341591521,0.00061747086817654,0.000671386621924341,0.0468157469459268,400,493,348
L1_S25_F1890,1,2.5104E1,25,1890,22,9.33236508515733E-6,0.000624729575591232,0.000362672490261673,0.046808143969953,822,484,405
L1_S25_F1892,1,2.5104E1,25,1892,877,0.000263913890659495,0.000624729575591232,0.00069732151972346,0.046808143969953,173,484,343
L1_S25_F1894,1,2.5104E1,25,1894,41,1.94615953521549E-5,0.000624729575591232,0.000370854603586324,0.046808143969953,721,484,402
L1_S25_F1896,1,2.5104E1,25,1896,41,1.79750040789628E-5,0.000624729575591232,0.000456487868820688,0.046260729699843,733,484,388
L1_S25_F1900,1,2.5105E1,25,1900,447,0.00013296909674132,0.000619014244051641,0.00042869128041545,0.0236359627521759,333,488,392
L1_S25_F1909,1,2.5106E1,25,1909,66,7.64464965641309E-6,0.000377897756379753,0.000134975059390641,0.0236359627521759,842,582,564
L1_S25_F1914,1,2.5106E1,25,1914,47,1.67070582612894E-6,0.000377897756379753,3.02245592340711E-5,0.0236359627521759,948,582,770
L1_S25_F1919,1,2.5106E1,25,1919,126,4.0873308673639E-5,0.000377897756379753,0.0002695538368922,0.0236359627521759,601,582,449
L1_S25_F1924,1,2.5106E1,25,1924,56,5.57474483287024E-6,0.000377897756379753,6.19049101509006E-5,0.0236359627521759,883,582,705
L1_S25_F1929,1,2.5106E1,25,1929,354,0.000145727456411393,0.000377897756379753,0.000295938086416925,0.0236359627521759,304,582,423
L1_S25_F1938,1,2.5106E1,25,1938,183,4.37896245504277E-5,0.000377897756379753,0.000217708245500603,0.0236359627521759,593,582,481
L1_S25_F1943,1,2.5106E1,25,1943,57,1.23128322879751E-5,0.000377897756379753,0.000115158885506617,0.0236359627521759,785,582,598
L1_S25_F1948,1,2.5106E1,25,1948,189,6.79041498852229E-5,0.000377897756379753,0.000280845774723204,0.0236359627521759,520,582,439
L1_S25_F1953,1,2.5106E1,25,1953,114,3.20312575983195E-5,0.000377897756379753,0.000260184981140554,0.0236359627521759,651,582,457
L1_S25_F1958,1,2.5106E1,25,1958,159,5.76066950728205E-5,0.000377897756379753,0.000283990670952861,0.0236359627521759,545,582,437
L1_S25_F1963,1,2.5106E1,25,1963,21,8.11168343872737E-6,0.000377897756379753,0.000102177480592047,0.0236359627521759,834,582,628
L1_S25_F1968,1,2.5106E1,25,1968,718,0.000138766550906055,0.000377897756379753,0.000291540711495841,0.0236359627521759,318,582,427
L1_S25_F1973,1,2.5106E1,25,1973,229,7.19879546924318E-5,0.000377897756379753,0.000284514069683439,0.0236359627521759,508,582,436
L1_S25_F1978,1,2.5106E1,25,1978,523,0.000139477790174425,0.000377897756379753,0.000140074112243482,0.0232549691783802,317,582,561
