Id,string
2187,0000000000001110011010100010011011101100000000000000
2188,0000000000001110011010100010011011110100000000000000
2189,0000000000001110011010100010011101101100000000000000
2190,0000000000001110011010100010011101110100000000000000
2191,0000000000001110011010100010011111110100000000000000
2192,0000000000001110011010100011011011101100000000000000
2193,0000000000001110011010100011011011110100000000000000
2194,0000000000001110011010100100011001101100000000000000
2195,0000000000001110011010100110011001110100000000000000
2196,0000000000001110011010101000011001110100000000000000
2197,0000000000001110011010101000011011110100000000000000
2198,0000000000001110011010101001011001101100000000000000
2199,0000000000001110011010101001011001110100000000000000
2200,0000000000001110011010101010000000000001110011011011
2201,0000000000001110011010101010000000000001110101011011
2202,0000000000001110011010101010000000000001110101011101
2203,0000000000001110011010101010011001101100000000000000
2204,0000000000001110011010101010011001110100000000000000
2205,0000000000001110011010110000011001101100000000000000
2206,0000000000001110011010110000011001110100000000000000
2207,0000000000001110011010110000011001110110000000000000
2208,0000000000001110011010110001011001101100000000000000
2209,0000000000001110011010110001011001110100000000000000
2210,0000000000001110011011000000000000000001100011011011
2211,0000000000001110011011000000000000000001110010011101
2212,0000000000001110011011000000000000000001110011011011
2213,0000000000001110011011000000000000000001110011011100
2214,0000000000001110011011000000000000000001110011011101
2215,0000000000001110011011000000000000000001110101011011
2216,0000000000001110011011000000000000000001110101011100
2217,0000000000001110011011000000000000000001110101011101
2218,0000000000001110011011000000000000000001110111011011
2219,0000000000001110011011000000000000000001110111011100
2220,0000000000001110011011000000000000000001110111011101
2221,0000000000001110011011000000000000000010000000000000
2222,0000000000001110011011000000010001101100000000000000
2223,0000000000001110011011000000010001110100000000000000
2224,0000000000001110011011000000010001110110000000000000
2225,0000000000001110011011000000010011101100000000000000
2226,0000000000001110011011000000011001001100000000000000
2227,0000000000001110011011000000011001001110000000000000
2228,0000000000001110011011000000011001010100000000000000
2229,0000000000001110011011000000011001101000000000000000
2230,0000000000001110011011000000011001101100000000000000
2231,0000000000001110011011000000011001101110000000000000
2232,0000000000001110011011000000011001110000000000000000
2233,0000000000001110011011000000011001110100000000000000
2234,0000000000001110011011000000011001110110000000000000
2235,0000000000001110011011000000011001111100000000000000
2236,0000000000001110011011000000011010000100000000000000
2237,0000000000001110011011000000011010001100000000000000
2238,0000000000001110011011000000011010001110000000000000
2239,0000000000001110011011000000011010010100000000000000
2240,0000000000001110011011000000011010010110000000000000
2241,0000000000001110011011000000011010101100000000000000
2242,0000000000001110011011000000011010110100000000000000
2243,0000000000001110011011000000011011101100000000000000
2244,0000000000001110011011000000011011101110000000000000
2245,0000000000001110011011000000011011110000000000000000
2246,0000000000001110011011000000011011110100000000000000
2247,0000000000001110011011000000011011110110000000000000
2248,0000000000001110011011000000011101010100000000000000
2249,0000000000001110011011000000011101101100000000000000
2250,0000000000001110011011000000011101101110000000000000
2251,0000000000001110011011000000011101110100000000000000
2252,0000000000001110011011000000011101110110000000000000
2253,0000000000001110011011000000011110010100000000000000
2254,0000000000001110011011000000011111101100000000000000
2255,0000000000001110011011000000011111110100000000000000
2256,0000000000001110011011000000111001101100000000000000
2257,0000000000001110011011000000111001110100000000000000
2258,0000000000001110011011000001000000000001110011011011
2259,0000000000001110011011000001000000000001110101011011
2260,0000000000001110011011000001000000000001110101011101
2261,0000000000001110011011000001010001101100000000000000
2262,0000000000001110011011000001011001101100000000000000
2263,0000000000001110011011000001011001101110000000000000
2264,0000000000001110011011000001011001110000000000000000
2265,0000000000001110011011000001011001110100000000000000
2266,0000000000001110011011000001011001110110000000000000
2267,0000000000001110011011000001011010010100000000000000
2268,0000000000001110011011000001011011101100000000000000
2269,0000000000001110011011000001011011110000000000000000
2270,0000000000001110011011000001011011110100000000000000
2271,0000000000001110011011000001011101101100000000000000
2272,0000000000001110011011000001011101110100000000000000
2273,0000000000001110011011000001011101110110000000000000
2274,0000000000001110011011000010000000000001110011011101
2275,0000000000001110011011000010000000000001110101011011
2276,0000000000001110011011000010000000000001110101011101
2277,0000000000001110011011000010000001101100000000000000
2278,0000000000001110011011000010001001110100000000000000
2279,0000000000001110011011000010011001101100000000000000
2280,0000000000001110011011000010011001101110000000000000
2281,0000000000001110011011000010011001110100000000000000
2282,0000000000001110011011000010011001110110000000000000
2283,0000000000001110011011000010011010000100000000000000
2284,0000000000001110011011000010011010001100000000000000
2285,0000000000001110011011000010011010101100000000000000
2286,0000000000001110011011000010011010110100000000000000
2287,0000000000001110011011000010011011101100000000000000
2288,0000000000001110011011000010011011110100000000000000
2289,0000000000001110011011000010011101101100000000000000
2290,0000000000001110011011000010011101110100000000000000
2291,0000000000001110011011001000011001110100000000000000
2292,0000000000001110011011001001000000000001110101011101
2293,0000000000001110011011001001011001101100000000000000
2294,0000000000001110011011001001011001110100000000000000
2295,0000000000001110011011001010000000000001110011011011
2296,0000000000001110011011001010000000000001110011011101
2297,0000000000001110011011001010011001101100000000000000
2298,0000000000001110011011001010011001110100000000000000
2299,0000000000001110011011001010011011101100000000000000
2300,0000000000001110011011010000000000000001110011011011
2301,0000000000001110011011010000000000000001110011011101
2302,0000000000001110011011010000000000000001110101011011
2303,0000000000001110011011010000000000000001110101011101
2304,0000000000001110011011010000011001101100000000000000
2305,0000000000001110011011010000011001110100000000000000
2306,0000000000001110011011010010011001101100000000000000
2307,0000000000001110011011010010011001110100000000000000
2308,0000000000001110011011100000011001101100000000000000
2309,0000000000001110011011100000011001110100000000000000
2310,0000000000001110011110010000000000000001110101011101
2311,0000000000001110100110010000000000000001110010011101
2312,0000000000001110100110010000000000000001110011010011
2313,0000000000001110100110010000000000000001110011011011
2314,0000000000001110100110010000000000000001110011011100
2315,0000000000001110100110010000000000000001110011011101
2316,0000000000001110100110010000000000000001110011011111
2317,0000000000001110100110010000000000000001110101010101
2318,0000000000001110100110010000000000000001110101011011
2319,0000000000001110100110010000000000000001110101011101
2320,0000000000001110100110010000000000000001110101011111
2321,0000000000001110100110010000000000000001110111011011
2322,0000000000001110100110010000000000000001110111011101
2323,0000000000001110100110010000000000000010000000000000
2324,0000000000001110100110010000010001101100000000000000
2325,0000000000001110100110010000010001110100000000000000
2326,0000000000001110100110010000011001001100000000000000
2327,0000000000001110100110010000011001010100000000000000
2328,0000000000001110100110010000011001101100000000000000
2329,0000000000001110100110010000011001101110000000000000
2330,0000000000001110100110010000011001110000000000000000
2331,0000000000001110100110010000011001110100000000000000
2332,0000000000001110100110010000011001110110000000000000
2333,0000000000001110100110010000011010001100000000000000
2334,0000000000001110100110010000011010001110000000000000
2335,0000000000001110100110010000011010010100000000000000
2336,0000000000001110100110010000011010101100000000000000
2337,0000000000001110100110010000011010110100000000000000
2338,0000000000001110100110010000011010110110000000000000
2339,0000000000001110100110010000011011101100000000000000
2340,0000000000001110100110010000011011101110000000000000
2341,0000000000001110100110010000011011110100000000000000
2342,0000000000001110100110010000011011110110000000000000
2343,0000000000001110100110010000011101101100000000000000
2344,0000000000001110100110010000011101101110000000000000
2345,0000000000001110100110010000011101110100000000000000
2346,0000000000001110100110010000011110001100000000000000
2347,0000000000001110100110010000011110010100000000000000
2348,0000000000001110100110010000011110010110000000000000
2349,0000000000001110100110010000011110101100000000000000
2350,0000000000001110100110010000011110110100000000000000
2351,0000000000001110100110010000011111101100000000000000
2352,0000000000001110100110010000011111110100000000000000
2353,0000000000001110100110010000111001101100000000000000
2354,0000000000001110100110010000111001110100000000000000
2355,0000000000001110100110010001000000000001110011011011
2356,0000000000001110100110010001000000000001110101011011
2357,0000000000001110100110010001000000000001110101011101
2358,0000000000001110100110010001000000000010000000000000
2359,0000000000001110100110010001011001101100000000000000
2360,0000000000001110100110010001011001101110000000000000
2361,0000000000001110100110010001011001110100000000000000
2362,0000000000001110100110010001011001110110000000000000
2363,0000000000001110100110010001011010001100000000000000
2364,0000000000001110100110010001011010010100000000000000
2365,0000000000001110100110010001011011110100000000000000
2366,0000000000001110100110010001011101101100000000000000
2367,0000000000001110100110010001011101110100000000000000
2368,0000000000001110100110010010000000000001110011011101
2369,0000000000001110100110010010000000000001110101011101
2370,0000000000001110100110010010000001110100000000000000
2371,0000000000001110100110010010010001110100000000000000
2372,0000000000001110100110010010011001101100000000000000
2373,0000000000001110100110010010011001101110000000000000
2374,0000000000001110100110010010011001110100000000000000
2375,0000000000001110100110010010011001110110000000000000
2376,0000000000001110100110010010011010101100000000000000
2377,0000000000001110100110010010011011101100000000000000
2378,0000000000001110100110010010011011110100000000000000
2379,0000000000001110100110010010011101101100000000000000
2380,0000000000001110100110010010011101110100000000000000
2381,0000000000001110100110010011011011101100000000000000
2382,0000000000001110100110010101011001110100000000000000
2383,0000000000001110100110011001000000000001110011011101
2384,0000000000001110100110011001000000000001110101011011
2385,0000000000001110100110011001011001101100000000000000
2386,0000000000001110100110011001011001110100000000000000
2387,0000000000001110100110011010011001101100000000000000
2388,0000000000001110100110011010011001110100000000000000
2389,0000000000001110100110100000000000000001110011011011
2390,0000000000001110100110100000000000000001110011011101
2391,0000000000001110100110100000000000000001110101011011
2392,0000000000001110100110100000000000000001110101011100
2393,0000000000001110100110100000000000000001110101011101
2394,0000000000001110100110100000000000000001110101011111
2395,0000000000001110100110100000000000000001110111011011
2396,0000000000001110100110100000000000000010000000000000
2397,0000000000001110100110100000010001101100000000000000
2398,0000000000001110100110100000010001101110000000000000
2399,0000000000001110100110100000010001110100000000000000
2400,0000000000001110100110100000011001001100000000000000
2401,0000000000001110100110100000011001010100000000000000
2402,0000000000001110100110100000011001101000000000000000
2403,0000000000001110100110100000011001101100000000000000
2404,0000000000001110100110100000011001101110000000000000
2405,0000000000001110100110100000011001110000000000000000
2406,0000000000001110100110100000011001110100000000000000
2407,0000000000001110100110100000011001110110000000000000
2408,0000000000001110100110100000011010000100000000000000
2409,0000000000001110100110100000011010001100000000000000
2410,0000000000001110100110100000011010001110000000000000
2411,0000000000001110100110100000011010010100000000000000
2412,0000000000001110100110100000011010010110000000000000
2413,0000000000001110100110100000011010101100000000000000
2414,0000000000001110100110100000011010110100000000000000
2415,0000000000001110100110100000011010110110000000000000
2416,0000000000001110100110100000011011101100000000000000
2417,0000000000001110100110100000011011101110000000000000
2418,0000000000001110100110100000011011110100000000000000
2419,0000000000001110100110100000011011110110000000000000
2420,0000000000001110100110100000011101001100000000000000
2421,0000000000001110100110100000011101010100000000000000
2422,0000000000001110100110100000011101101100000000000000
2423,0000000000001110100110100000011101101110000000000000
2424,0000000000001110100110100000011101110000000000000000
2425,0000000000001110100110100000011101110100000000000000
2426,0000000000001110100110100000011101110110000000000000
2427,0000000000001110100110100000011110001100000000000000
2428,0000000000001110100110100000011110010100000000000000
2429,0000000000001110100110100000011110101100000000000000
2430,0000000000001110100110100000011110110100000000000000
2431,0000000000001110100110100000011111101100000000000000
2432,0000000000001110100110100000011111110100000000000000
2433,0000000000001110100110100000111001101100000000000000
2434,0000000000001110100110100000111001110100000000000000
2435,0000000000001110100110100000111001110110000000000000
2436,0000000000001110100110100001000000000001110011011101
2437,0000000000001110100110100001000000000001110101011011
2438,0000000000001110100110100001000000000001110111011011
2439,0000000000001110100110100001011001101100000000000000
2440,0000000000001110100110100001011001101110000000000000
2441,0000000000001110100110100001011001110100000000000000
2442,0000000000001110100110100001011001110110000000000000
2443,0000000000001110100110100001011010001100000000000000
2444,0000000000001110100110100001011010010100000000000000
2445,0000000000001110100110100001011010101100000000000000
2446,0000000000001110100110100001011010110100000000000000
2447,0000000000001110100110100001011011101100000000000000
2448,0000000000001110100110100001011011110100000000000000
2449,0000000000001110100110100001011101101100000000000000
2450,0000000000001110100110100001011101110100000000000000
2451,0000000000001110100110100010000000000001110011001101
2452,0000000000001110100110100010000000000001110011011011
2453,0000000000001110100110100010000000000001110011011101
2454,0000000000001110100110100010000000000001110101011011
2455,0000000000001110100110100010011001101100000000000000
2456,0000000000001110100110100010011001110100000000000000
2457,0000000000001110100110100010011001110110000000000000
2458,0000000000001110100110100010011011101100000000000000
2459,0000000000001110100110100010011011110100000000000000
2460,0000000000001110100110100010011101101100000000000000
2461,0000000000001110100110100010011101110100000000000000
2462,0000000000001110100110100010011111101100000000000000
2463,0000000000001110100110100101011001110100000000000000
2464,0000000000001110100110101000000000000000000000011011
2465,0000000000001110100110101000011001101100000000000000
2466,0000000000001110100110101001011001101100000000000000
2467,0000000000001110100110101001011001110100000000000000
2468,0000000000001110100110101010000000000001110011011101
2469,0000000000001110100110101010000000000001110101011101
2470,0000000000001110100110101010011001101100000000000000
2471,0000000000001110100110101010011001110100000000000000
2472,0000000000001110100110101010011011101100000000000000
2473,0000000000001110100110110000011001101100000000000000
2474,0000000000001110100110110000011001110100000000000000
2475,0000000000001110100111000000000000000001110001011101
2476,0000000000001110100111000000000000000001110011011011
2477,0000000000001110100111000000000000000001110011011100
2478,0000000000001110100111000000000000000001110011011101
2479,0000000000001110100111000000000000000001110101011011
2480,0000000000001110100111000000000000000001110101011100
2481,0000000000001110100111000000000000000001110101011101
2482,0000000000001110100111000000000000000001110101011111
2483,0000000000001110100111000000000000000001110111011011
2484,0000000000001110100111000000000000000001110111011101
2485,0000000000001110100111000000000000000010000000000000
2486,0000000000001110100111000000010001101100000000000000
2487,0000000000001110100111000000010001110100000000000000
2488,0000000000001110100111000000011001001100000000000000
2489,0000000000001110100111000000011001001110000000000000
2490,0000000000001110100111000000011001010100000000000000
2491,0000000000001110100111000000011001101100000000000000
2492,0000000000001110100111000000011001101110000000000000
2493,0000000000001110100111000000011001110000000000000000
2494,0000000000001110100111000000011001110100000000000000
2495,0000000000001110100111000000011001110110000000000000
2496,0000000000001110100111000000011010000100000000000000
2497,0000000000001110100111000000011010001100000000000000
2498,0000000000001110100111000000011010001110000000000000
2499,0000000000001110100111000000011010010100000000000000
2500,0000000000001110100111000000011010010110000000000000
2501,0000000000001110100111000000011010101100000000000000
2502,0000000000001110100111000000011010110100000000000000
2503,0000000000001110100111000000011011101100000000000000
2504,0000000000001110100111000000011011110100000000000000
2505,0000000000001110100111000000011011110110000000000000
2506,0000000000001110100111000000011101010100000000000000
2507,0000000000001110100111000000011101101100000000000000
2508,0000000000001110100111000000011101101110000000000000
2509,0000000000001110100111000000011101110100000000000000
2510,0000000000001110100111000000011101110110000000000000
2511,0000000000001110100111000000011110001100000000000000
2512,0000000000001110100111000000011110001110000000000000
2513,0000000000001110100111000000011110110100000000000000
2514,0000000000001110100111000000011111101100000000000000
2515,0000000000001110100111000000011111110100000000000000
2516,0000000000001110100111000000111001101100000000000000
2517,0000000000001110100111000000111001110100000000000000
2518,0000000000001110100111000001000000000001110011011011
2519,0000000000001110100111000001000000000001110011011101
2520,0000000000001110100111000001000000000001110101011011
2521,0000000000001110100111000001000000000001110101011101
2522,0000000000001110100111000001000000000001110111011011
2523,0000000000001110100111000001001001101100000000000000
2524,0000000000001110100111000001011001101100000000000000
2525,0000000000001110100111000001011001101110000000000000
2526,0000000000001110100111000001011001110100000000000000
2527,0000000000001110100111000001011001110110000000000000
2528,0000000000001110100111000001011010001100000000000000
2529,0000000000001110100111000001011010010100000000000000
2530,0000000000001110100111000001011011101100000000000000
2531,0000000000001110100111000001011011110100000000000000
2532,0000000000001110100111000001011101101100000000000000
2533,0000000000001110100111000001011101110100000000000000
2534,0000000000001110100111000010000000000001110011011011
2535,0000000000001110100111000010000000000001110011011101
2536,0000000000001110100111000010000000000001110101011011
2537,0000000000001110100111000010000001110100000000000000
2538,0000000000001110100111000010001001110100000000000000
2539,0000000000001110100111000010011001101100000000000000
2540,0000000000001110100111000010011001101110000000000000
2541,0000000000001110100111000010011001110100000000000000
2542,0000000000001110100111000010011001110110000000000000
2543,0000000000001110100111000010011010010100000000000000
2544,0000000000001110100111000010011010101100000000000000
2545,0000000000001110100111000010011010110100000000000000
2546,0000000000001110100111000010011011101100000000000000
2547,0000000000001110100111000010011011110100000000000000
2548,0000000000001110100111000010011011110110000000000000
2549,0000000000001110100111000010011101101100000000000000
2550,0000000000001110100111000010011101110100000000000000
2551,0000000000001110100111000011000000000001110101011011
2552,0000000000001110100111000011011011110100000000000000
2553,0000000000001110100111000110011001110100000000000000
2554,0000000000001110100111001001000000000001110101011011
2555,0000000000001110100111001001011001101100000000000000
2556,0000000000001110100111001001011001110100000000000000
2557,0000000000001110100111001010000000000001110011011011
2558,0000000000001110100111001010000000000001110011011101
2559,0000000000001110100111001010000000000001110101011011
2560,0000000000001110100111001010011001101100000000000000
2561,0000000000001110100111001010011001110100000000000000
2562,0000000000001110100111001010011011101100000000000000
2563,0000000000001110100111010000011001101100000000000000
2564,0000000000001110100111100000011001101100000000000000
2565,0000000000001110100111100000011001110100000000000000
2566,0000000000001110100111100001011001101100000000000000
2567,0000000000001110101010010000000000000000110011011011
2568,0000000000001110101010010000000000000001110011001011
2569,0000000000001110101010010000000000000001110011010101
2570,0000000000001110101010010000000000000001110011011011
2571,0000000000001110101010010000000000000001110011011100
2572,0000000000001110101010010000000000000001110011011101
2573,0000000000001110101010010000000000000001110101011011
2574,0000000000001110101010010000000000000001110101011100
2575,0000000000001110101010010000000000000001110101011101
2576,0000000000001110101010010000000000000001110101011111
2577,0000000000001110101010010000000000000001110111011011
2578,0000000000001110101010010000000000000001110111011100
2579,0000000000001110101010010000000000000001110111011101
2580,0000000000001110101010010000000000000010000000000000
2581,0000000000001110101010010000010001101100000000000000
2582,0000000000001110101010010000010001110100000000000000
2583,0000000000001110101010010000011001001100000000000000
2584,0000000000001110101010010000011001010100000000000000
2585,0000000000001110101010010000011001100100000000000000
2586,0000000000001110101010010000011001101000000000000000
2587,0000000000001110101010010000011001101100000000000000
2588,0000000000001110101010010000011001101110000000000000
2589,0000000000001110101010010000011001110000000000000000
2590,0000000000001110101010010000011001110100000000000000
2591,0000000000001110101010010000011001110110000000000000
2592,0000000000001110101010010000011010000100000000000000
2593,0000000000001110101010010000011010001100000000000000
2594,0000000000001110101010010000011010001110000000000000
2595,0000000000001110101010010000011010010100000000000000
2596,0000000000001110101010010000011010010110000000000000
2597,0000000000001110101010010000011010101100000000000000
2598,0000000000001110101010010000011010101110000000000000
2599,0000000000001110101010010000011010110100000000000000
2600,0000000000001110101010010000011011010000000000000000
2601,0000000000001110101010010000011011101100000000000000
2602,0000000000001110101010010000011011101110000000000000
2603,0000000000001110101010010000011011110100000000000000
2604,0000000000001110101010010000011101101100000000000000
2605,0000000000001110101010010000011101101110000000000000
2606,0000000000001110101010010000011101110100000000000000
2607,0000000000001110101010010000011101110110000000000000
2608,0000000000001110101010010000011110010100000000000000
2609,0000000000001110101010010000011111101100000000000000
2610,0000000000001110101010010000011111110100000000000000
2611,0000000000001110101010010000111001101100000000000000
2612,0000000000001110101010010000111001101110000000000000
2613,0000000000001110101010010000111001110100000000000000
2614,0000000000001110101010010001000000000001110011011011
2615,0000000000001110101010010001000000000001110011011101
2616,0000000000001110101010010001000000000001110101011011
2617,0000000000001110101010010001000000000010000000000000
2618,0000000000001110101010010001011001101000000000000000
2619,0000000000001110101010010001011001101100000000000000
2620,0000000000001110101010010001011001101110000000000000
2621,0000000000001110101010010001011001110100000000000000
2622,0000000000001110101010010001011001110110000000000000
2623,0000000000001110101010010001011010001100000000000000
2624,0000000000001110101010010001011010010100000000000000
2625,0000000000001110101010010001011011101100000000000000
2626,0000000000001110101010010001011011110100000000000000
2627,0000000000001110101010010001011101101100000000000000
2628,0000000000001110101010010001011101110100000000000000
2629,0000000000001110101010010010000000000001110101011011
2630,0000000000001110101010010010011001101100000000000000
2631,0000000000001110101010010010011001101110000000000000
2632,0000000000001110101010010010011001110100000000000000
2633,0000000000001110101010010010011001110110000000000000
2634,0000000000001110101010010010011010110100000000000000
2635,0000000000001110101010010010011011101100000000000000
2636,0000000000001110101010010010011011110100000000000000
2637,0000000000001110101010010010011101101100000000000000
2638,0000000000001110101010010010011101110000000000000000
2639,0000000000001110101010010010011101110100000000000000
2640,0000000000001110101010010011011001101100000000000000
2641,0000000000001110101010010100011001110100000000000000
2642,0000000000001110101010010110011001101100000000000000
2643,0000000000001110101010011000000000000000000000000000
2644,0000000000001110101010011000011001101100000000000000
2645,0000000000001110101010011000011001110100000000000000
2646,0000000000001110101010011001000000000001110011011101
2647,0000000000001110101010011001011001101100000000000000
2648,0000000000001110101010011001011001101110000000000000
2649,0000000000001110101010011001011001110100000000000000
2650,0000000000001110101010011001011001110110000000000000
2651,0000000000001110101010011010000000000001110011011011
2652,0000000000001110101010011010000000000001110101011011
2653,0000000000001110101010011010000000000001110101011101
2654,0000000000001110101010011010011001101100000000000000
2655,0000000000001110101010011010011001110100000000000000
2656,0000000000001110101010011010011011101100000000000000
2657,0000000000001110101010011010011011101110000000000000
2658,0000000000001110101010100000000000000001110011011010
2659,0000000000001110101010100000000000000001110011011011
2660,0000000000001110101010100000000000000001110011011100
2661,0000000000001110101010100000000000000001110011011101
2662,0000000000001110101010100000000000000001110101011011
2663,0000000000001110101010100000000000000001110101011100
2664,0000000000001110101010100000000000000001110101011101
2665,0000000000001110101010100000000000000001110101011111
2666,0000000000001110101010100000000000000001110111011011
2667,0000000000001110101010100000000000000001110111011101
2668,0000000000001110101010100000000000000001111011011101
2669,0000000000001110101010100000000000000010000000000000
2670,0000000000001110101010100000010001101100000000000000
2671,0000000000001110101010100000010001110100000000000000
2672,0000000000001110101010100000011000001000000000000000
2673,0000000000001110101010100000011001001100000000000000
2674,0000000000001110101010100000011001010100000000000000
2675,0000000000001110101010100000011001101000000000000000
2676,0000000000001110101010100000011001101100000000000000
2677,0000000000001110101010100000011001101110000000000000
2678,0000000000001110101010100000011001110000000000000000
2679,0000000000001110101010100000011001110100000000000000
2680,0000000000001110101010100000011001110110000000000000
2681,0000000000001110101010100000011001111110000000000000
2682,0000000000001110101010100000011010000100000000000000
2683,0000000000001110101010100000011010001100000000000000
2684,0000000000001110101010100000011010001110000000000000
2685,0000000000001110101010100000011010010100000000000000
2686,0000000000001110101010100000011010010110000000000000
2687,0000000000001110101010100000011010101100000000000000
2688,0000000000001110101010100000011010110100000000000000
2689,0000000000001110101010100000011010110110000000000000
2690,0000000000001110101010100000011011101100000000000000
2691,0000000000001110101010100000011011101110000000000000
2692,0000000000001110101010100000011011110100000000000000
2693,0000000000001110101010100000011011110110000000000000
2694,0000000000001110101010100000011101001100000000000000
2695,0000000000001110101010100000011101010100000000000000
2696,0000000000001110101010100000011101101100000000000000
2697,0000000000001110101010100000011101101110000000000000
2698,0000000000001110101010100000011101110000000000000000
2699,0000000000001110101010100000011101110100000000000000
2700,0000000000001110101010100000011101110110000000000000
2701,0000000000001110101010100000011110001100000000000000
2702,0000000000001110101010100000011110101110000000000000
2703,0000000000001110101010100000011111101100000000000000
2704,0000000000001110101010100000011111110100000000000000
2705,0000000000001110101010100000111001101100000000000000
2706,0000000000001110101010100000111001110100000000000000
2707,0000000000001110101010100001000000000001110011011011
2708,0000000000001110101010100001000000000001110011011101
2709,0000000000001110101010100001000000000001110101011011
2710,0000000000001110101010100001000000000001110101011101
2711,0000000000001110101010100001011001101100000000000000
2712,0000000000001110101010100001011001101110000000000000
2713,0000000000001110101010100001011001110000000000000000
2714,0000000000001110101010100001011001110010000000000000
2715,0000000000001110101010100001011001110100000000000000
2716,0000000000001110101010100001011001110110000000000000
2717,0000000000001110101010100001011010001100000000000000
2718,0000000000001110101010100001011010001110000000000000
2719,0000000000001110101010100001011010010100000000000000
2720,0000000000001110101010100001011010101100000000000000
2721,0000000000001110101010100001011011101100000000000000
2722,0000000000001110101010100001011011101110000000000000
2723,0000000000001110101010100001011011110100000000000000
2724,0000000000001110101010100001011101101100000000000000
2725,0000000000001110101010100001011101110100000000000000
2726,0000000000001110101010100010000000000001110011011011
2727,0000000000001110101010100010000000000001110011011101
2728,0000000000001110101010100010000000000001110101011011
2729,0000000000001110101010100010011001101100000000000000
2730,0000000000001110101010100010011001101110000000000000
2731,0000000000001110101010100010011001110000000000000000
2732,0000000000001110101010100010011001110100000000000000
2733,0000000000001110101010100010011001110110000000000000
2734,0000000000001110101010100010011010001100000000000000
2735,0000000000001110101010100010011011101100000000000000
2736,0000000000001110101010100010011011110100000000000000
2737,0000000000001110101010100010011101101100000000000000
2738,0000000000001110101010100010011101110100000000000000
2739,0000000000001110101010100010011111110100000000000000
2740,0000000000001110101010100011011001101100000000000000
2741,0000000000001110101010100100011001101100000000000000
2742,0000000000001110101010100110011001101100000000000000
2743,0000000000001110101010100110011001110100000000000000
2744,0000000000001110101010101000011001110100000000000000
2745,0000000000001110101010101001000000000001110101011011
2746,0000000000001110101010101001011001101100000000000000
2747,0000000000001110101010101001011001110100000000000000
2748,0000000000001110101010101010000000000001110011011011
2749,0000000000001110101010101010000000000001110101011101
2750,0000000000001110101010101010011001101100000000000000
2751,0000000000001110101010101010011001110100000000000000
2752,0000000000001110101010110000000000000001110101011011
2753,0000000000001110101010110000011001101100000000000000
2754,0000000000001110101010110000011001101110000000000000
2755,0000000000001110101010110000011001110100000000000000
2756,0000000000001110101010110010011001110100000000000000
2757,0000000000001110101011000000000000000000110011011011
2758,0000000000001110101011000000000000000000110101011011
2759,0000000000001110101011000000000000000001100011011011
2760,0000000000001110101011000000000000000001110011010011
2761,0000000000001110101011000000000000000001110011010101
2762,0000000000001110101011000000000000000001110011011011
2763,0000000000001110101011000000000000000001110011011100
2764,0000000000001110101011000000000000000001110011011101
2765,0000000000001110101011000000000000000001110101011011
2766,0000000000001110101011000000000000000001110101011100
2767,0000000000001110101011000000000000000001110101011101
2768,0000000000001110101011000000000000000001110101011111
2769,0000000000001110101011000000000000000001110111011011
2770,0000000000001110101011000000000000000010000000000000
2771,0000000000001110101011000000010001101100000000000000
2772,0000000000001110101011000000010001110100000000000000
2773,0000000000001110101011000000011000101100000000000000
2774,0000000000001110101011000000011001001100000000000000
2775,0000000000001110101011000000011001010100000000000000
2776,0000000000001110101011000000011001010110000000000000
2777,0000000000001110101011000000011001101000000000000000
2778,0000000000001110101011000000011001101100000000000000
2779,0000000000001110101011000000011001101110000000000000
2780,0000000000001110101011000000011001110000000000000000
2781,0000000000001110101011000000011001110100000000000000
2782,0000000000001110101011000000011001110110000000000000
2783,0000000000001110101011000000011001111100000000000000
2784,0000000000001110101011000000011010000100000000000000
2785,0000000000001110101011000000011010000110000000000000
2786,0000000000001110101011000000011010001100000000000000
2787,0000000000001110101011000000011010001110000000000000
2788,0000000000001110101011000000011010010100000000000000
2789,0000000000001110101011000000011010010110000000000000
2790,0000000000001110101011000000011010101100000000000000
2791,0000000000001110101011000000011010101110000000000000
2792,0000000000001110101011000000011010110100000000000000
2793,0000000000001110101011000000011010110110000000000000
2794,0000000000001110101011000000011011101100000000000000
2795,0000000000001110101011000000011011101110000000000000
2796,0000000000001110101011000000011011110100000000000000
2797,0000000000001110101011000000011011110110000000000000
2798,0000000000001110101011000000011101001100000000000000
2799,0000000000001110101011000000011101101100000000000000
2800,0000000000001110101011000000011101101110000000000000
2801,0000000000001110101011000000011101110100000000000000
2802,0000000000001110101011000000011101110110000000000000
2803,0000000000001110101011000000011110010100000000000000
2804,0000000000001110101011000000011110101100000000000000
2805,0000000000001110101011000000011110101110000000000000
2806,0000000000001110101011000000011110110100000000000000
2807,0000000000001110101011000000011111101100000000000000
2808,0000000000001110101011000000011111110100000000000000
2809,0000000000001110101011000000111001101100000000000000
2810,0000000000001110101011000000111001101110000000000000
2811,0000000000001110101011000000111001110100000000000000
2812,0000000000001110101011000000111011110100000000000000
2813,0000000000001110101011000001000000000001110011011011
2814,0000000000001110101011000001000000000001110011011101
2815,0000000000001110101011000001000000000001110101011011
2816,0000000000001110101011000001000000000001110101011101
2817,0000000000001110101011000001000000000001110111011101
2818,0000000000001110101011000001010001101100000000000000
2819,0000000000001110101011000001010001110100000000000000
2820,0000000000001110101011000001011001100100000000000000
2821,0000000000001110101011000001011001101100000000000000
2822,0000000000001110101011000001011001101110000000000000
